WindNumber,Time,WindSpeed,Power,RotorSpeed
12,2019/1/5 21:10,1.016333333,0,0
12,2019/1/5 21:20,0.407857143,0,0
12,2019/1/5 21:30,0.660102302,0,0
12,2019/1/5 21:40,1.131260794,0,0
12,2019/1/5 21:50,1.389666667,0,0
12,2019/1/5 22:00,1.169333333,0,0
12,2019/1/5 22:10,1.5855,0,0
12,2019/1/5 22:20,1.284684685,0,0
12,2019/1/5 22:30,1.2195,0,0.000666667
12,2019/1/5 22:40,1.334006734,0,0.000488215
12,2019/1/5 22:50,1.361912752,0,-0.000100671
12,2019/1/5 23:00,1.617,0,0.001283333
12,2019/1/5 23:10,1.761666667,0,0.005966667
12,2019/1/5 23:20,1.072830189,0,0
12,2019/1/5 23:30,0.96873706,0,0
12,2019/1/5 23:40,0.815,0,0.000183333
12,2019/1/5 23:50,1.142,0,0.000266667
12,2019/1/6 0:00,0.844954128,0,0
12,2019/1/6 0:10,0.774600355,0,0
12,2019/1/6 0:20,1.044333333,0,0.00055
12,2019/1/6 0:30,0.9905,0,0.000283333
12,2019/1/6 0:40,0.357,0,0
12,2019/1/6 0:50,1.574,0,0.002233333
12,2019/1/6 1:00,1.038461538,0,0.002
12,2019/1/6 1:10,0.872089041,0,0.00494863
12,2019/1/6 1:20,1.767333333,0,0.00825
12,2019/1/6 1:30,1.714166667,0,0.00445
12,2019/1/6 1:40,1.512666667,0,0.001033333
12,2019/1/6 1:50,0.942605634,0,0.001232394
12,2019/1/6 2:00,1.175879397,0,0.000234506
12,2019/1/6 2:10,0.881833333,0,0
12,2019/1/6 2:20,1.5175,0,0.00045
12,2019/1/6 2:30,0.9405,0,3.33E-05
12,2019/1/6 2:40,0.928231293,0,-0.000102041
12,2019/1/6 2:50,1.223,0,0.000583333
12,2019/1/6 3:00,2.153833333,0,0.001766667
12,2019/1/6 3:10,2.111,0,0.011116667
12,2019/1/6 3:20,3.27,0,0.022983333
12,2019/1/6 3:30,2.923,0,0.023566667
12,2019/1/6 3:40,3.568666667,0,0.015416667
12,2019/1/6 3:50,3.652333333,0,0.0162
12,2019/1/6 4:00,3.227333333,0,0.024
12,2019/1/6 4:10,3.037833333,0,0.0241
12,2019/1/6 4:20,3.627166667,0,0.016466667
12,2019/1/6 4:30,2.522333333,0,0.003866667
12,2019/1/6 4:40,2.413166667,0,0.0065
12,2019/1/6 4:50,2.786,0,0.008216667
12,2019/1/6 5:00,3.074833333,0,0.013933333
12,2019/1/6 5:10,3.1125,0,0.034833333
12,2019/1/6 5:20,3.366166667,0,0.031133333
12,2019/1/6 5:30,3.233333333,0,0.01445
12,2019/1/6 5:40,2.928333333,0,0.014416667
12,2019/1/6 5:50,2.992333333,0,0.009966667
12,2019/1/6 6:00,2.135,0,0.001183333
12,2019/1/6 6:10,1.591166667,0,0.001583333
12,2019/1/6 6:20,1.491833333,0,-0.00015
12,2019/1/6 6:30,2.1615,0,0.00255
12,2019/1/6 6:40,2.666333333,0,0.001383333
12,2019/1/6 6:50,2.135833333,0,0.001283333
12,2019/1/6 7:00,3.579666667,0,0.039933333
12,2019/1/6 7:10,4.130333333,0,0.018983333
12,2019/1/6 7:20,3.539,0,0.007166667
12,2019/1/6 7:30,4.891666667,0,0.020283333
12,2019/1/6 7:40,4.998166667,0,0.065766667
12,2019/1/6 7:50,5.708,0,0.075566667
12,2019/1/6 8:00,5.817833333,0,0.077516667
12,2019/1/6 8:10,4.869,0,0.080716667
12,2019/1/6 8:20,5.326666667,0,0.093166667
12,2019/1/6 8:30,4.262,0,0.0514
12,2019/1/6 8:40,3.8975,0,0.0352
12,2019/1/6 8:50,3.9735,0,0.020166667
12,2019/1/6 9:00,3.406666667,0,0.0292
12,2019/1/6 9:10,3.973833333,0,0.056333333
12,2019/1/6 9:20,4.082833333,0,0.05775
12,2019/1/6 9:30,3.962666667,0,0.040933333
12,2019/1/6 9:40,4.009666667,0,0.020316667
12,2019/1/6 9:50,3.625166667,0,0.04235
12,2019/1/6 10:00,3.739833333,0,0.0762
12,2019/1/6 10:10,4.3565,0,0.0586
12,2019/1/6 10:20,3.8775,0,0.032866667
12,2019/1/6 10:30,4.678333333,0,0.027083333
12,2019/1/6 10:40,3.932029795,0,0.042290503
12,2019/1/6 10:50,5.328833333,0,0.0514
12,2019/1/6 11:00,5.366166667,0,0.0325
12,2019/1/6 11:10,5.382666667,0,0.042933333
12,2019/1/6 11:20,4.623,0,0.05165
12,2019/1/6 11:30,5.262666667,0,0.047016667
12,2019/1/6 11:40,5.4505,0,0.06405
12,2019/1/6 11:50,6.277833333,0,0.058916667
12,2019/1/6 12:00,5.582166667,0,0.054116667
12,2019/1/6 12:10,4.779666667,0,0.0438
12,2019/1/6 12:20,4.447666667,0,0.039516667
12,2019/1/6 12:30,4.946,0,0.046116667
12,2019/1/6 12:40,4.612166667,0,0.044083333
12,2019/1/6 12:50,4.157833333,0,0.045883333
12,2019/1/6 13:00,4.0935,0,0.033233333
12,2019/1/6 13:10,4.875666667,0,0.04775
12,2019/1/6 13:20,4.590833333,0,0.077266667
12,2019/1/6 13:30,5.005666667,0,0.049516667
12,2019/1/6 13:40,4.8435,0,0.048016667
12,2019/1/6 13:50,4.8355,0,0.0569
12,2019/1/6 14:00,2.887833333,0,0.052066667
12,2019/1/6 14:10,2.925666667,0,0.030783333
12,2019/1/6 14:20,4.267666667,0,0.048483333
12,2019/1/6 14:30,3.4245,0,0.0443
12,2019/1/6 14:40,3.153,0,0.031766667
12,2019/1/6 14:50,3.467166667,0,0.03415
12,2019/1/6 15:00,2.880166667,0,0.038633333
12,2019/1/6 15:10,3.311833333,0,0.036883333
12,2019/1/6 15:20,3.390833333,0,0.02185
12,2019/1/6 15:30,3.564166667,0,0.03565
12,2019/1/6 15:40,3.012,0,0.028233333
12,2019/1/6 15:50,3.035833333,0,0.02945
12,2019/1/6 16:00,3.280333333,0,0.017216667
12,2019/1/6 16:10,3.498166667,0,0.010916667
12,2019/1/6 16:20,3.542666667,0,0.026266667
12,2019/1/6 16:30,3.417,0,0.051966667
12,2019/1/6 16:40,2.17,0,0.04195
12,2019/1/6 16:50,2.538666667,0,0.027383333
12,2019/1/6 17:00,2.885,0,0.002833333
12,2019/1/6 17:10,2.9025,0,0.002733333
12,2019/1/6 17:20,2.594166667,0,0.004766667
12,2019/1/6 17:30,2.312333333,0,0.005183333
12,2019/1/6 17:40,2.107333333,0,0.002133333
12,2019/1/6 17:50,2.297666667,0,0.00175
12,2019/1/6 18:00,1.497166667,0,0.001166667
12,2019/1/6 18:10,1.973166667,0,0
12,2019/1/6 18:20,1.480074488,0,0
12,2019/1/6 18:30,0.603341902,0,0.003059126
12,2019/1/6 18:40,1.72114094,0,0
12,2019/1/6 18:50,1.332173913,0,0
12,2019/1/6 19:00,1.912833333,0,0.009666667
12,2019/1/6 19:10,1.603,0,0
12,2019/1/6 19:20,1.168,0,0
12,2019/1/6 19:30,0.656,0,0
12,2019/1/6 19:40,1.1805,0,0
12,2019/1/6 19:50,1.3025,0,0
12,2019/1/6 20:00,0.810833333,0,0
12,2019/1/6 20:10,0.816,0,0
12,2019/1/6 20:20,0.61122449,0,0
12,2019/1/6 20:30,0.698557692,0,0
12,2019/1/6 20:40,0.700608519,0,0
12,2019/1/6 20:50,1.091,0,0
12,2019/1/6 21:00,0.825799574,0,0
12,2019/1/6 21:10,0.37,0,0
12,2019/1/6 21:20,0.547058824,0,0
12,2019/1/6 21:30,0.897440273,0,0
12,2019/1/6 21:40,1.438,0,0
12,2019/1/6 21:50,2.194833333,0,0
12,2019/1/6 22:00,2.125333333,0,-5.00E-05
12,2019/1/6 22:10,2.515166667,0,0.0005
12,2019/1/6 22:20,3.224,0,0.003166667
12,2019/1/6 22:30,2.718,0,0.002116667
12,2019/1/6 22:40,2.963166667,0,0.001666667
12,2019/1/6 22:50,2.426333333,0,0.002783333
12,2019/1/6 23:00,2.385833333,0,0.001283333
12,2019/1/6 23:10,1.798833333,0,6.67E-05
12,2019/1/6 23:20,1.998,0,0.004216667
12,2019/1/6 23:30,1.627833333,0,0.011966667
12,2019/1/6 23:40,1.820833333,0,0.0025
12,2019/1/6 23:50,2.086833333,0,0.0004
12,2019/1/7 0:00,2.2245,0,0.002333333
12,2019/1/7 0:10,2.251333333,0,0.0011
12,2019/1/7 0:20,2.528166667,0,0.025366667
12,2019/1/7 0:30,3.5075,0,0.047216667
12,2019/1/7 0:40,3.576166667,0,0.04715
12,2019/1/7 0:50,3.023666667,0,0.03995
12,2019/1/7 1:00,3.161,0,0.031883333
12,2019/1/7 1:10,3.381166667,0,0.0306
12,2019/1/7 1:20,3.0655,0,0.02585
12,2019/1/7 1:30,2.637142857,0,0.017956044
12,2019/1/7 1:40,1.593501805,0,0.00267148
12,2019/1/7 1:50,2.149833333,0,-3.33E-05
12,2019/1/7 2:00,2.723833333,0,0.019166667
12,2019/1/7 2:10,2.385166667,0,0.021966667
12,2019/1/7 2:20,1.7145,0,0.004666667
12,2019/1/7 2:30,0.831862745,0,0
12,2019/1/7 2:40,1.096791444,0,0
12,2019/1/7 2:50,0.712068966,0,0
12,2019/1/7 3:10,0.6553125,0,0
12,2019/1/7 3:20,0.55858209,0,0
12,2019/1/7 3:30,0.267307692,0,0
12,2019/1/7 4:00,0.323529412,0,0
12,2019/1/7 4:10,0.485853659,0,0
12,2019/1/7 4:20,0.410612245,0,0
12,2019/1/7 4:30,0.557370518,0,0
12,2019/1/7 4:40,0.953166667,0,0
12,2019/1/7 4:50,0.734333333,0,0
12,2019/1/7 5:00,1.091,0,0
12,2019/1/7 5:10,0.727310924,0,0
12,2019/1/7 5:20,0.419512195,0,0
12,2019/1/7 5:30,0.343333333,0,0
12,2019/1/7 5:40,0.667774086,0,0
12,2019/1/7 5:50,0.835976789,0,0
12,2019/1/7 6:00,0.607236842,0,0
12,2019/1/7 6:10,0.547854077,0,0
12,2019/1/7 6:20,0.896207585,0,0
12,2019/1/7 6:30,0.78590604,0,0
12,2019/1/7 6:40,1.003333333,0,0
12,2019/1/7 6:50,1.163833333,0,0
12,2019/1/7 7:00,1.698666667,0,0
12,2019/1/7 7:10,1.449833333,0,0
12,2019/1/7 7:20,2.060166667,0,0.000166667
12,2019/1/7 7:30,2.242166667,0,0.0011
12,2019/1/7 7:40,1.462833333,0,0
12,2019/1/7 7:50,2.020666667,0,-5.00E-05
12,2019/1/7 8:00,0.908735632,0,0.000781609
12,2019/1/7 8:10,0.724282561,0,0
12,2019/1/7 8:20,0.905142857,0,0
12,2019/1/7 8:30,0.652955083,0,0
12,2019/1/7 8:40,0.958712121,0,0
12,2019/1/7 8:50,0.64,0,0
12,2019/1/7 9:00,0.741456583,0,0.000252101
12,2019/1/7 9:10,0.920175439,0,0
12,2019/1/7 9:20,1.360732984,0,0.000977312
12,2019/1/7 9:30,1.705833333,0,0.00215
12,2019/1/7 9:40,1.427941176,0,0.000238971
12,2019/1/7 9:50,1.252122241,0,0.00057725
12,2019/1/7 10:00,0.837151703,0,0
12,2019/1/7 10:10,0.664335664,0,0
12,2019/1/7 10:20,0.682352941,0,0
12,2019/1/7 10:30,0.835096154,0,0
12,2019/1/7 10:40,1.319,0,-0.000166667
12,2019/1/7 10:50,0.7944,0,0
12,2019/1/7 11:00,1.1965,0,0.000866667
12,2019/1/7 11:10,1.506666667,0,0
12,2019/1/7 11:20,0.909437751,0,0
12,2019/1/7 11:30,1.396446701,0,-6.77E-05
12,2019/1/7 11:40,2.068166667,0,0.00185
12,2019/1/7 11:50,2.43,0,0.0013
12,2019/1/7 12:00,3.004833333,0,0.006716667
12,2019/1/7 12:10,1.897,0,0.031783333
12,2019/1/7 12:20,1.576134122,0,0.012426036
12,2019/1/7 12:30,1.929032258,0,0.010203735
12,2019/1/7 12:40,1.528833333,0,0.0108
12,2019/1/7 12:50,1.781166667,0,0.025
12,2019/1/7 13:00,1.787166667,0,0.029066667
12,2019/1/7 13:10,1.595166667,0,0.020716667
12,2019/1/7 13:20,1.529166667,0,0.022116667
12,2019/1/7 13:30,2.413333333,0,0.024416667
12,2019/1/7 13:40,3.026833333,0,0.1239
12,2019/1/7 13:50,2.6755,0,0.107866667
12,2019/1/7 14:00,2.0925,0,0.147316667
12,2019/1/7 14:10,2.855,0,0.154616667
12,2019/1/7 14:20,3.781833333,0,0.209683333
12,2019/1/7 14:30,2.999166667,0,0.227066667
12,2019/1/7 14:40,2.855833333,0,0.186466667
12,2019/1/7 14:50,3.007166667,0,0.1548
12,2019/1/7 15:00,2.630333333,0,0.243866667
12,2019/1/7 15:10,2.568166667,0,0.239933333
12,2019/1/7 15:20,2.8435,0,0.28075
12,2019/1/7 15:30,3.266666667,0,0.300116667
12,2019/1/7 15:40,4.037166667,0,0.352566667
12,2019/1/7 15:50,2.310166667,0,0.206366667
12,2019/1/7 16:00,2.857,0,0.266833333
12,2019/1/7 16:10,2.871,0,0.241833333
12,2019/1/7 16:20,2.87,0,0.2249
12,2019/1/7 16:30,2.619833333,0,0.1976
12,2019/1/7 16:40,2.9765,0,0.20905
12,2019/1/7 16:50,3.9335,0,0.255483333
12,2019/1/7 17:00,2.769833333,0,0.1707
12,2019/1/7 17:10,3.165166667,0,0.20875
12,2019/1/7 17:20,3.196333333,0,0.160683333
12,2019/1/7 17:30,3.426166667,0,0.180166667
12,2019/1/7 17:40,3.8715,0,0.1622
12,2019/1/7 17:50,4.309833333,0,0.253933333
12,2019/1/7 18:00,3.970666667,0,0.2701
12,2019/1/7 18:10,3.987833333,0,0.2908
12,2019/1/7 18:20,4.498,0,0.188
12,2019/1/7 18:30,4.165,0,0.182433333
12,2019/1/7 18:40,4.493666667,0,0.214833333
12,2019/1/7 18:50,4.386333333,0,0.18735
12,2019/1/7 19:00,4.166333333,0,0.151083333
12,2019/1/7 19:10,3.568333333,0,0.15865
12,2019/1/7 19:20,3.532666667,0,0.11145
12,2019/1/7 19:30,3.466166667,0,0.1296
12,2019/1/7 19:40,3.769833333,0,0.16315
12,2019/1/7 19:50,4.089166667,0,0.18115
12,2019/1/7 20:00,3.6025,0,0.155233333
12,2019/1/7 20:10,3.731166667,0,0.112466667
12,2019/1/7 20:20,3.870166667,0,0.09885
12,2019/1/7 20:30,4.058833333,0,0.15535
12,2019/1/7 20:40,4.156833333,0,0.146016667
12,2019/1/7 20:50,4.309333333,0,0.159233333
12,2019/1/7 21:00,4.031833333,0,0.117533333
12,2019/1/7 21:10,3.664666667,0,0.108333333
12,2019/1/7 21:20,3.6465,0,0.122916667
12,2019/1/7 21:30,3.638,0,0.100883333
12,2019/1/7 21:40,3.329166667,0,0.1008
12,2019/1/7 21:50,4.146,0,0.156683333
12,2019/1/7 22:00,3.625833333,0,0.079783333
12,2019/1/7 22:10,3.397666667,0,0.0749
12,2019/1/7 22:20,3.179333333,0,0.080533333
12,2019/1/7 22:30,3.566333333,0,0.07675
12,2019/1/7 22:40,3.707333333,0,0.087633333
12,2019/1/7 22:50,3.208,0,0.0861
12,2019/1/7 23:00,3.260833333,0,0.1051
12,2019/1/7 23:10,3.003666667,0,0.092966667
12,2019/1/7 23:20,3.394,0,0.100633333
12,2019/1/7 23:30,3.000333333,0,0.072333333
12,2019/1/7 23:40,2.7225,0,0.04955
12,2019/1/7 23:50,2.565833333,0,0.04035
12,2019/1/8 0:00,2.818666667,0,0.066316667
12,2019/1/8 0:10,2.569833333,0,0.0648
12,2019/1/8 0:20,1.8225,0,0.0336
12,2019/1/8 0:30,1.109515571,0,0.009982699
12,2019/1/8 0:40,2.102833333,0,0.0106
12,2019/1/8 0:50,1.805166667,0,0.006166667
12,2019/1/8 1:00,1.870333333,0,0.00295
12,2019/1/8 1:10,1.782333333,0,0.008466667
12,2019/1/8 1:20,2.585166667,0,0.038566667
12,2019/1/8 1:30,3.363333333,0,0.08915
12,2019/1/8 1:40,3.37,0,0.093133333
12,2019/1/8 1:50,3.341666667,0,0.101716667
12,2019/1/8 2:00,3.4255,0,0.113716667
12,2019/1/8 2:10,3.561666667,0,0.114083333
12,2019/1/8 2:20,3.043666667,0,0.0952
12,2019/1/8 2:30,3.173833333,0,0.079633333
12,2019/1/8 2:40,3.134333333,0,0.071783333
12,2019/1/8 2:50,3.3565,0,0.0847
12,2019/1/8 3:00,2.7255,0,0.065366667
12,2019/1/8 3:10,2.921666667,0,0.063983333
12,2019/1/8 3:20,3.726333333,0,0.0786
12,2019/1/8 3:30,3.1215,0,0.088266667
12,2019/1/8 3:40,2.858333333,0,0.0742
12,2019/1/8 3:50,3.051666667,0,0.074783333
12,2019/1/8 4:00,2.950333333,0,0.050283333
12,2019/1/8 4:10,2.725833333,0,0.0456
12,2019/1/8 4:20,2.824833333,0,0.041516667
12,2019/1/8 4:30,2.679833333,0,0.04645
12,2019/1/8 4:40,3.008666667,0,0.039133333
12,2019/1/8 4:50,3.422166667,0,0.042583333
12,2019/1/8 5:00,3.549666667,0,0.04385
12,2019/1/8 5:10,3.721833333,0,0.050616667
12,2019/1/8 5:20,3.278333333,0,0.063816667
12,2019/1/8 5:30,2.8485,0,0.054
12,2019/1/8 5:40,2.707833333,0,0.062733333
12,2019/1/8 5:50,2.786,0,0.069833333
12,2019/1/8 6:00,3.044833333,0,0.056316667
12,2019/1/8 6:10,3.194,0,0.0447
12,2019/1/8 6:20,3.069833333,0,0.045666667
12,2019/1/8 6:30,2.394166667,0,0.030283333
12,2019/1/8 6:40,2.5145,0,0.0177
12,2019/1/8 6:50,1.672895623,0,0.003114478
12,2019/1/8 7:00,1.812416107,0,0.002030201
12,2019/1/8 7:10,0.919654428,0,0.000863931
12,2019/1/8 7:20,0.72348285,0,0.001398417
12,2019/1/8 7:30,1.313002364,0,0
12,2019/1/8 7:40,1.681411765,0,0.001741176
12,2019/1/8 7:50,1.702631579,0,0.002701754
12,2019/1/8 8:00,2.231,0,0.0074
12,2019/1/8 8:10,1.572651007,0,0.002416107
12,2019/1/8 8:20,1.829333333,0,0.009716667
12,2019/1/8 8:30,2.095833333,0,0.007
12,2019/1/8 8:40,1.218412162,0,0.002331081
12,2019/1/8 8:50,0.931418312,0,0.000879713
12,2019/1/8 9:00,1.378,0,0.000927273
12,2019/1/8 9:10,1.289365352,0,0.002641509
12,2019/1/8 9:20,1.7785,0,8.33E-05
12,2019/1/8 9:30,1.531,0,0.0002
12,2019/1/8 9:40,1.685858586,0,0.000690236
12,2019/1/8 9:50,1.187666667,0,0
12,2019/1/8 10:00,1.335611511,0,0.000773381
12,2019/1/8 10:10,1.422857143,0,0.001
12,2019/1/8 10:20,1.863571429,0,0.00125
12,2019/1/8 10:30,2.116833333,0,-1.67E-05
12,2019/1/8 10:40,1.7445,0,0.000316667
12,2019/1/8 10:50,1.258333333,0,0
12,2019/1/8 11:00,0.858892617,0,0
12,2019/1/8 11:10,0.732374101,0,0
12,2019/1/8 11:20,0.921428571,0,0
12,2019/1/8 11:30,0.995833333,0,0
12,2019/1/8 11:40,1.010442478,0,0
