WindNumber,Time,WindSpeed,Power,RotorSpeed
5,2019/1/3 18:30,1.524833333,0,0
5,2019/1/3 18:40,2.128,0,0
5,2019/1/3 18:50,2.074833333,0,0
5,2019/1/3 19:00,2.3695,0,0
5,2019/1/3 19:10,0.787203791,0,0
5,2019/1/3 19:20,1.31487069,0,0
5,2019/1/3 19:30,1.293207547,0,0
5,2019/1/3 19:40,0.98961039,0,0
5,2019/1/3 19:50,2.057333333,0,0
5,2019/1/3 20:00,2.027666667,0,0
5,2019/1/3 20:10,2.4055,0,0
5,2019/1/3 20:20,2.843,0,0
5,2019/1/3 20:30,2.5345,0,1.28525
5,2019/1/3 20:40,3.367,43.68333333,4.5475
5,2019/1/3 20:50,3.6215,74.56166667,7.23075
5,2019/1/3 21:00,3.259333333,49.95166667,7.156
5,2019/1/3 21:10,3.405333333,62.57,7.19375
5,2019/1/3 21:20,2.968166667,36.14,7.1145
5,2019/1/3 21:30,3.004333333,34.42333333,7.10925
5,2019/1/3 21:40,2.700666667,14.025,6.997
5,2019/1/3 21:50,2.035833333,-0.335,5.66525
5,2019/1/3 22:00,2.3865,0.83,6.78275
5,2019/1/3 22:10,2.286833333,-0.456666667,6.02825
5,2019/1/3 22:20,2.4685,0.235,6.46325
5,2019/1/3 22:30,2.214,-0.318333333,6.425
5,2019/1/3 22:40,2.471333333,9.326666667,6.8435
5,2019/1/3 22:50,3.196833333,45.47833333,7.1435
5,2019/1/3 23:00,3.041833333,36.32833333,7.11475
5,2019/1/3 23:10,2.5455,8.991666667,7.01725
5,2019/1/3 23:20,2.731333333,19.25833333,7.0625
5,2019/1/3 23:30,2.985833333,37.15666667,7.1175
5,2019/1/3 23:40,2.749833333,23.185,7.07425
5,2019/1/3 23:50,2.846,22.19,7.07275
5,2019/1/4 0:00,2.536333333,13.59333333,6.81525
5,2019/1/4 0:10,1.559,-0.185,3.4545
5,2019/1/4 0:20,1.121833333,0,0
5,2019/1/4 0:30,0.948333333,0,0
5,2019/1/4 0:40,1.148,0,0
5,2019/1/4 0:50,1.503666667,0,0
5,2019/1/4 1:00,1.771166667,0,0
5,2019/1/4 1:10,1.847166667,0,0
5,2019/1/4 1:20,1.566,0,0
5,2019/1/4 1:30,1.231666667,0,0
5,2019/1/4 1:40,1.195666667,0,0
5,2019/1/4 1:50,1.937333333,0,0
5,2019/1/4 2:00,1.857,0,0
5,2019/1/4 2:10,2.195666667,0,0
5,2019/1/4 2:20,3.117,17.69166667,1.5335
5,2019/1/4 2:30,4.124666667,132.2333333,7.39675
5,2019/1/4 2:40,4.301833333,164.3766667,7.523
5,2019/1/4 2:50,4.3385,155.0266667,7.47275
5,2019/1/4 3:00,4.211333333,136.9083333,7.4095
5,2019/1/4 3:10,4.181,145.4683333,7.43975
5,2019/1/4 3:20,4.332,155.1733333,7.47975
5,2019/1/4 3:30,4.445833333,156.7966667,7.47975
5,2019/1/4 3:40,4.512666667,155.6466667,7.4965
5,2019/1/4 3:50,4.824833333,165.2933333,7.569
5,2019/1/4 4:00,4.843166667,186.1133333,7.85125
5,2019/1/4 4:10,4.589333333,188.9366667,7.7765
5,2019/1/4 4:20,4.345333333,148.035,7.44625
5,2019/1/4 4:30,4.054,109.0316667,7.32975
5,2019/1/4 4:40,3.830833333,79.67666667,7.245
5,2019/1/4 4:50,3.4795,69.68,7.21625
5,2019/1/4 5:00,3.496666667,78.23,7.2395
5,2019/1/4 5:10,3.296333333,64.735,7.201
5,2019/1/4 5:20,2.983166667,40.87333333,7.13
5,2019/1/4 5:30,3.409,74.70333333,7.2295
5,2019/1/4 5:40,2.997833333,42.59666667,7.133
5,2019/1/4 5:50,2.719666667,19.685,7.06375
5,2019/1/4 6:00,2.524833333,5.575,6.27675
5,2019/1/4 6:10,2.2695,0,0
5,2019/1/4 6:20,2.786666667,0,0
5,2019/1/4 6:30,2.097166667,0,0
5,2019/1/4 6:40,1.790833333,0,0
5,2019/1/4 6:50,2.950333333,0,0.1335
5,2019/1/4 7:00,3.1485,0,0.043
5,2019/1/4 7:10,2.851333333,0,0.006
5,2019/1/4 7:20,3.514833333,0,0.05425
5,2019/1/4 7:30,2.5985,0,0.051
5,2019/1/4 7:40,2.515666667,0,0.0035
5,2019/1/4 7:50,3.265666667,0,0.0275
5,2019/1/4 8:00,2.473666667,0,0
5,2019/1/4 8:10,3.133666667,0,0.13
5,2019/1/4 8:20,3.964666667,116.3583333,6.8735
5,2019/1/4 8:30,3.7505,105.7733333,7.32
5,2019/1/4 8:40,3.6185,94.705,7.28925
5,2019/1/4 8:50,3.778166667,105.245,7.32
5,2019/1/4 9:00,2.910666667,62.36666667,7.1915
5,2019/1/4 9:10,2.529833333,19.32833333,7.062
5,2019/1/4 9:20,2.925333333,27.17,7.08675
5,2019/1/4 9:30,3.108,28.54333333,7.092
5,2019/1/4 9:40,3.1825,37.16666667,7.119
5,2019/1/4 9:50,3.160666667,31.94333333,7.101
5,2019/1/4 10:00,2.784833333,20.43166667,7.067
5,2019/1/4 10:10,2.577666667,9.301666667,7.00675
5,2019/1/4 10:20,2.918166667,32.43833333,7.10225
5,2019/1/4 10:30,2.710333333,15.34,7.03925
5,2019/1/4 10:40,2.422333333,2.586666667,6.9605
5,2019/1/4 10:50,2.3455,2.953333333,6.379
5,2019/1/4 11:00,2.133666667,-0.406666667,5.5625
5,2019/1/4 11:10,2.082333333,-0.381666667,5.42925
5,2019/1/4 11:20,2.731,11.995,6.9045
5,2019/1/4 11:30,2.363166667,0.801666667,6.50675
5,2019/1/4 11:40,1.403333333,-0.136666667,3.51825
5,2019/1/4 11:50,1.2445,0,0
5,2019/1/4 12:00,1.266333333,0,0.005
5,2019/1/4 12:10,0.544504021,0,0
5,2019/1/4 12:20,0.574518201,0,0
5,2019/1/4 12:30,0.360227273,0,0
5,2019/1/4 12:40,0.453917051,0,0
5,2019/1/4 12:50,0.761450382,0,0
5,2019/1/4 13:00,0.961553398,0,0
5,2019/1/4 13:10,0.657335582,0,0
5,2019/1/4 13:20,0.735641026,0,0
5,2019/1/4 13:30,0.685135135,0,0
5,2019/1/4 13:40,1.179666667,0,0
5,2019/1/4 13:50,1.22495637,0,0
5,2019/1/4 14:00,1.799833333,0,0
5,2019/1/4 14:10,2.067666667,0,0
5,2019/1/4 14:20,3.486166667,47.425,3.6325
5,2019/1/4 14:30,3.1435,57.05833333,7.153
5,2019/1/4 14:40,3.677,104.825,7.4375
5,2019/1/4 14:50,4.952333333,231.0016667,8.308
5,2019/1/4 15:00,5.6175,334.0766667,9.32525
5,2019/1/4 15:10,5.969,433.3383333,10.185
5,2019/1/4 15:20,6.764666667,628.815,11.576
5,2019/1/4 15:30,6.988333333,738.82,12.223
5,2019/1/4 15:40,6.919833333,623.3183333,10.2365
5,2019/1/4 15:50,7.141166667,645.6133333,11.279
5,2019/1/4 16:00,6.8945,684.9783333,11.937
5,2019/1/4 16:10,6.976666667,679.575,11.9045
5,2019/1/4 16:20,6.645166667,619.0266667,11.5305
5,2019/1/4 16:30,6.374833333,594.56,11.38475
5,2019/1/4 16:40,6.0385,520.5983333,10.8905
5,2019/1/4 16:50,5.854166667,474.3883333,10.5555
5,2019/1/4 17:00,5.750666667,449.02,10.369
5,2019/1/4 17:10,6.005833333,424.35,10.1785
5,2019/1/4 17:20,5.836666667,388.9183333,9.8775
5,2019/1/4 17:30,5.0395,261.3233333,8.59875
5,2019/1/4 17:40,3.804333333,121.09,7.40775
5,2019/1/4 17:50,4.608333333,173.5216667,7.672
5,2019/1/4 18:00,4.396166667,149.985,7.5155
5,2019/1/4 18:10,3.8345,107.4866667,7.32625
5,2019/1/4 18:20,3.995333333,124.5166667,7.3745
5,2019/1/4 18:30,4.027,123.7883333,7.38125
5,2019/1/4 18:40,3.985333333,105.5583333,7.32125
5,2019/1/4 18:50,2.652833333,33.23,7.10325
5,2019/1/4 19:00,2.971333333,48.245,7.151
5,2019/1/4 19:10,2.913833333,39.52,7.126
5,2019/1/4 19:20,2.190833333,5.325,6.85775
5,2019/1/4 19:30,2.317333333,7.581666667,6.881
5,2019/1/4 19:40,1.8655,0.008333333,4.31175
5,2019/1/4 19:50,1.812166667,0,0.02025
5,2019/1/4 20:00,1.756666667,0,0.00975
5,2019/1/4 20:10,2.573,0,0.20375
5,2019/1/4 20:20,2.966666667,0,2.71075
5,2019/1/4 20:30,2.981666667,0,2.84675
5,2019/1/4 20:40,3.26,40.175,5.71925
5,2019/1/4 20:50,3.703,78.34166667,7.24175
5,2019/1/4 21:00,2.9515,33.79,7.10125
5,2019/1/4 21:10,2.235833333,5.133333333,6.90175
5,2019/1/4 21:20,2.138,2.173333333,6.71025
5,2019/1/4 21:30,1.9675,-0.326666667,5.8775
5,2019/1/4 21:40,1.3975,-0.01,0.85725
5,2019/1/4 21:50,0.915426497,0,0
5,2019/1/4 22:00,0.574703557,0,0
5,2019/1/4 22:10,0.284210526,0,0
5,2019/1/4 22:20,0.704862579,0,0
5,2019/1/4 22:30,2.016,0,0
5,2019/1/4 22:40,2.035166667,0,0
5,2019/1/4 22:50,2.045,0,0
5,2019/1/4 23:00,2.232833333,0,0
5,2019/1/4 23:10,2.173333333,0,0
5,2019/1/4 23:20,1.9245,0,0
5,2019/1/4 23:30,1.9535,0,0
5,2019/1/4 23:40,1.758833333,0,0
5,2019/1/4 23:50,1.488333333,0,0
5,2019/1/5 0:00,1.8375,0,0
5,2019/1/5 0:10,1.946333333,0,0
5,2019/1/5 0:20,1.960166667,0,0
5,2019/1/5 0:30,2.126666667,0,0
5,2019/1/5 0:40,1.859666667,0,0
5,2019/1/5 0:50,2.007,0,0
5,2019/1/5 1:00,1.794166667,0,0
5,2019/1/5 1:10,1.585166667,0,0
5,2019/1/5 1:20,1.897333333,0,0
5,2019/1/5 1:30,2.372666667,0,0
5,2019/1/5 1:40,2.243166667,0,0
5,2019/1/5 1:50,2.216666667,0,0
5,2019/1/5 2:00,2.113333333,0,0
5,2019/1/5 2:10,2.224666667,0,0
5,2019/1/5 2:20,2.393833333,0,0
5,2019/1/5 2:30,2.506833333,0,0
5,2019/1/5 2:40,1.781833333,0,0
5,2019/1/5 2:50,1.436666667,0,0
5,2019/1/5 3:00,1.333333333,0,0
5,2019/1/5 3:10,1.409166667,0,0
5,2019/1/5 3:20,1.745,0,0
5,2019/1/5 3:30,2.541166667,0,0
5,2019/1/5 3:40,1.913333333,0,0
5,2019/1/5 3:50,1.499,0,0
5,2019/1/5 4:00,1.382,0,0
5,2019/1/5 4:10,1.462666667,0,0
5,2019/1/5 4:20,1.483166667,0,0
5,2019/1/5 4:30,1.091833333,0,0
5,2019/1/5 4:40,1.143166667,0,0
5,2019/1/5 4:50,0.702666667,0,0
5,2019/1/5 5:00,0.829666667,0,0
5,2019/1/5 5:10,0.617666667,0,0
5,2019/1/5 5:20,1.180833333,0,0
5,2019/1/5 5:30,1.2505,0,0
5,2019/1/5 5:40,0.658,0,0
5,2019/1/5 5:50,0.603790614,0,0
5,2019/1/5 6:00,0.265269461,0,0
5,2019/1/5 6:10,0.327777778,0,0
5,2019/1/5 6:20,0.474698795,0,0
5,2019/1/5 6:30,0.643159923,0,0
5,2019/1/5 6:40,0.8175,0,0
5,2019/1/5 6:50,1.0715,0,0
5,2019/1/5 7:00,1.296833333,0,0
5,2019/1/5 7:10,1.321833333,0,0
5,2019/1/5 7:20,1.214833333,0,0
5,2019/1/5 7:30,1.936,0,0
5,2019/1/5 7:40,2.097833333,0,0
5,2019/1/5 7:50,2.010166667,0,0
5,2019/1/5 8:00,1.827,0,0
5,2019/1/5 8:10,2.1025,0,0
5,2019/1/5 8:20,1.812166667,0,0
5,2019/1/5 8:30,2.222833333,0,0
5,2019/1/5 8:40,2.553666667,0,0
5,2019/1/5 8:50,3.099333333,0,0
5,2019/1/5 9:00,3.1465,0,2.55425
5,2019/1/5 9:10,2.858333333,0,2.78
5,2019/1/5 9:20,2.941,0,2.8765
5,2019/1/5 9:30,3.4535,42.82666667,5.02875
5,2019/1/5 9:40,3.675666667,78.24833333,7.239
5,2019/1/5 9:50,2.951166667,31.125,7.09775
5,2019/1/5 10:00,3.287333333,49.95833333,7.15625
5,2019/1/5 10:10,2.937666667,34.025,7.10775
5,2019/1/5 10:20,3.266166667,59.01666667,7.18575
5,2019/1/5 10:30,3.180666667,46.97833333,7.14825
5,2019/1/5 10:40,3.586,71.23166667,7.2195
5,2019/1/5 10:50,2.833666667,28.76166667,7.09125
5,2019/1/5 11:00,2.143333333,1.551666667,6.5255
5,2019/1/5 11:10,2.262833333,-0.368333333,5.9185
5,2019/1/5 11:20,2.6585,13.25666667,6.91075
5,2019/1/5 11:30,2.975666667,26.56666667,7.08525
5,2019/1/5 11:40,2.657666667,26.275,7.08475
5,2019/1/5 11:50,2.675666667,16.26,7.00725
5,2019/1/5 12:00,2.999666667,54.41833333,7.16925
5,2019/1/5 12:10,1.446166667,-0.158333333,4.3135
5,2019/1/5 12:20,1.026833333,0,0
5,2019/1/5 12:30,0.714621849,0,0
5,2019/1/5 12:40,1.526333333,0,0
5,2019/1/5 12:50,0.949438202,0,0
5,2019/1/5 13:00,1.215,0,0
5,2019/1/5 13:10,1.456666667,0,0
5,2019/1/5 13:20,0.830366492,0,0
5,2019/1/5 13:30,0.771735242,0,0
5,2019/1/5 13:40,0.757833333,0,0
5,2019/1/5 13:50,0.454054054,0,0
5,2019/1/5 14:00,0.58914405,0,0
5,2019/1/5 14:10,0.687166667,0,0
5,2019/1/5 14:20,0.506140351,0,0
5,2019/1/5 14:30,1.007465278,0,0
5,2019/1/5 14:40,0.82161235,0,0
5,2019/1/5 14:50,0.644863014,0,0
5,2019/1/5 15:00,0.711004785,0,0
5,2019/1/5 15:10,0.946666667,0,0
5,2019/1/5 15:20,0.909292035,0,0
5,2019/1/5 15:30,0.969387755,0,0
5,2019/1/5 15:40,0.560693642,0,0
5,2019/1/5 15:50,0.600961538,0,0
5,2019/1/5 16:00,0.478709677,0,0
5,2019/1/5 16:10,1.145,0,0
5,2019/1/5 16:20,2.469666667,0,0.001
5,2019/1/5 16:30,1.858,0,1.31225
5,2019/1/5 16:40,1.154525386,0,0.013245033
5,2019/1/5 16:50,0.49562982,0,0
5,2019/1/5 17:00,1.522666667,0,0
5,2019/1/5 17:10,0.603119266,0,0
5,2019/1/5 17:20,0.960923077,0,0
5,2019/1/5 17:30,1.389833333,0,0
5,2019/1/5 17:40,1.254166667,0,0
5,2019/1/5 17:50,1.559833333,0,0
5,2019/1/5 18:00,0.9995,0,0
5,2019/1/5 18:10,0.908650519,0,0
5,2019/1/5 18:20,0.919230769,0,0
5,2019/1/5 18:30,0.913928571,0,0
5,2019/1/5 18:40,0.557931034,0,0
5,2019/1/5 18:50,1.067333333,0,0
5,2019/1/5 19:00,1.216166667,0,0
5,2019/1/5 19:10,1.313,0,0
5,2019/1/5 19:20,1.972,0,0
5,2019/1/5 19:30,1.586666667,0,0
5,2019/1/5 19:40,1.312666667,0,0
5,2019/1/5 19:50,1.315333333,0,0
5,2019/1/5 20:00,0.781666667,0,0
5,2019/1/5 20:10,0.562045455,0,0
5,2019/1/5 20:20,0.609141791,0,0
5,2019/1/5 20:30,0.464450867,0,0
5,2019/1/5 20:40,0.539735099,0,0
5,2019/1/5 20:50,0.513207547,0,0
5,2019/1/5 21:00,0.426666667,0,0
5,2019/1/5 21:10,0.574850299,0,0
5,2019/1/5 21:20,1.226666667,0,0
5,2019/1/5 21:30,0.549666667,0,0
5,2019/1/5 21:40,0.533634312,0,0
5,2019/1/5 21:50,0.495384615,0,0
5,2019/1/5 22:00,0.66827957,0,0
5,2019/1/5 22:10,1.014452214,0,0
5,2019/1/5 22:20,0.73557423,0,0
5,2019/1/5 22:30,1.251333333,0,0
5,2019/1/5 22:40,1.793166667,0,0
5,2019/1/5 22:50,1.564,0,0
5,2019/1/5 23:00,2.086833333,0,0
5,2019/1/5 23:10,1.490833333,0,0
5,2019/1/5 23:20,1.485,0,0
5,2019/1/5 23:30,0.864359862,0,0
5,2019/1/5 23:40,0.956833333,0,0
5,2019/1/5 23:50,0.422673031,0,0
5,2019/1/6 0:00,0.787666667,0,0
5,2019/1/6 0:10,1.353333333,0,0
5,2019/1/6 0:20,1.431666667,0,0
5,2019/1/6 0:30,1.784833333,0,0
5,2019/1/6 0:40,1.635166667,0,0
5,2019/1/6 0:50,0.294871795,0,0
5,2019/1/6 1:00,0.425181159,0,0
5,2019/1/6 1:10,0.999166667,0,0
5,2019/1/6 1:20,0.430952381,0,0
5,2019/1/6 1:30,0.570138889,0,0
5,2019/1/6 1:40,0.314179104,0,0
5,2019/1/6 1:50,0.336666667,0,0
5,2019/1/6 2:00,0.948598131,0,0
5,2019/1/6 2:10,0.816166667,0,0
5,2019/1/6 2:20,1.448833333,0,0
5,2019/1/6 2:30,0.8735,0,0
5,2019/1/6 2:40,1.498833333,0,0
5,2019/1/6 2:50,0.819130435,0,0
5,2019/1/6 3:00,0.317449664,0,0
5,2019/1/6 3:10,0.329906542,0,0
5,2019/1/6 3:20,0.426035503,0,0
5,2019/1/6 3:40,0.294166667,0,0
5,2019/1/6 3:50,0.88489426,0,0
5,2019/1/6 4:00,1.025,0,0
5,2019/1/6 4:10,0.771917808,0,0
5,2019/1/6 4:20,0.496774194,0,0
5,2019/1/6 4:30,0.973220339,0,0
5,2019/1/6 4:40,0.932166667,0,0
5,2019/1/6 4:50,0.791601562,0,0
5,2019/1/6 5:00,0.918085106,0,0
5,2019/1/6 5:10,0.563142857,0,0
5,2019/1/6 5:20,0.417037037,0,0
5,2019/1/6 5:30,1.039181287,0,0
5,2019/1/6 5:40,1.189350181,0,0.002978339
5,2019/1/6 5:50,0.675102041,0,0.023571429
5,2019/1/6 6:00,0.535699374,0,0
5,2019/1/6 6:10,0.452815013,0,0
5,2019/1/6 6:20,0.391349481,0,0
5,2019/1/6 6:30,0.465375303,0,0
5,2019/1/6 6:40,0.763176895,0,0
5,2019/1/6 6:50,0.732656827,0,0
5,2019/1/6 7:00,1.2495,0,0
5,2019/1/6 7:10,1.439833333,0,0
5,2019/1/6 7:20,1.755348048,0,0.108488964
5,2019/1/6 7:30,2.009512195,0,0.201585366
5,2019/1/6 7:40,5.0995,0,0.1195
5,2019/1/6 7:50,5.087166667,0,0.09025
5,2019/1/6 8:00,4.355,0,0.035
5,2019/1/6 8:10,5.6055,0,0.10175
5,2019/1/6 8:20,7.781833333,874.525,11.582
5,2019/1/6 8:30,8.004,1031.568333,13.6095
5,2019/1/6 8:40,7.222833333,759.39,12.30925
5,2019/1/6 8:50,6.704666667,622.4733333,11.44375
5,2019/1/6 9:00,5.327666667,275.9816667,8.8085
5,2019/1/6 9:10,5.597833333,334.4016667,9.397
5,2019/1/6 9:20,6.038833333,400.8316667,9.98925
5,2019/1/6 9:30,6.126833333,348.81,9.53075
5,2019/1/6 9:40,5.637333333,306.4733333,9.07725
5,2019/1/6 9:50,5.966,393.1633333,9.8615
5,2019/1/6 10:00,5.610166667,342.455,9.396
5,2019/1/6 10:10,6.107,470.225,10.36825
5,2019/1/6 10:20,6.657333333,596.01,11.32
5,2019/1/6 10:30,6.144833333,492.3566667,10.65725
5,2019/1/6 10:40,6.474666667,635.9833333,11.62875
5,2019/1/6 10:50,6.786833333,647.3966667,11.60025
5,2019/1/6 11:00,5.940666667,453.6016667,10.2615
5,2019/1/6 11:10,5.132666667,301.4733333,9.01025
5,2019/1/6 11:20,4.164,145.6883333,7.499
5,2019/1/6 11:30,4.6545,197.2483333,7.99875
5,2019/1/6 11:40,5.568333333,359.9816667,9.47425
5,2019/1/6 11:50,7.287333333,749.0633333,12.23325
5,2019/1/6 12:00,8.506666667,1287.57,14.37325
5,2019/1/6 12:10,7.783,1033.675,13.5895
5,2019/1/6 12:20,7.914833333,1051.166667,13.6375
5,2019/1/6 12:30,8.1545,1132.488333,14.03525
5,2019/1/6 12:40,8.0485,1112.291667,13.92175
5,2019/1/6 12:50,8.255833333,1085.511667,13.88075
5,2019/1/6 13:00,8.764,1315.356667,14.54675
5,2019/1/6 13:10,8.297,1153.756667,14.01025
5,2019/1/6 13:20,8.631,1203.735,13.581
5,2019/1/6 13:30,7.9865,1053.595,13.15225
5,2019/1/6 13:40,8.006166667,1072.771667,13.40725
5,2019/1/6 13:50,6.587833333,648.0666667,11.5345
5,2019/1/6 14:00,7.095166667,771.6916667,12.34375
5,2019/1/6 14:10,7.209166667,762.1083333,12.315
5,2019/1/6 14:20,6.596333333,647.0366667,11.63625
5,2019/1/6 14:30,6.9335,714.075,12.04525
5,2019/1/6 14:40,6.363,577.3033333,11.1415
5,2019/1/6 14:50,6.924166667,718.8316667,12.0745
5,2019/1/6 15:00,6.441666667,532.595,10.893
5,2019/1/6 15:10,6.157333333,538.2016667,10.843
5,2019/1/6 15:20,5.981833333,471.1566667,10.50575
5,2019/1/6 15:30,6.008,475.75,10.4585
5,2019/1/6 15:40,6.609,640.29,11.6345
5,2019/1/6 15:50,5.925,460.5533333,10.34875
5,2019/1/6 16:00,6.4225,538.5116667,10.96025
5,2019/1/6 16:10,6.412,535.2166667,10.953
5,2019/1/6 16:20,6.479666667,566.94,11.1615
5,2019/1/6 16:30,5.409666667,397.4983333,9.8375
5,2019/1/6 16:40,4.588666667,231.6416667,8.4045
5,2019/1/6 16:50,4.8315,220.0566667,8.167
5,2019/1/6 17:00,3.742,101.925,7.30775
5,2019/1/6 17:10,3.43,84.81166667,7.259
5,2019/1/6 17:20,3.367166667,77.73833333,7.2395
5,2019/1/6 17:30,3.4545,80.57333333,7.247
5,2019/1/6 17:40,3.248166667,64.40666667,7.197
5,2019/1/6 17:50,2.651833333,16.02666667,7.0425
5,2019/1/6 18:00,2.224666667,-0.368333333,6.153
5,2019/1/6 18:10,1.443,-0.195,3.4965
5,2019/1/6 18:20,0.885199241,0,0
5,2019/1/6 18:30,0.965719064,0,0
5,2019/1/6 18:40,0.731034483,0,0
5,2019/1/6 18:50,0.50258216,0,0
5,2019/1/6 19:00,1.118244406,0,0
5,2019/1/6 19:10,0.785790409,0,0
5,2019/1/6 19:20,1.346,0,0
5,2019/1/6 19:30,0.897,0,0
5,2019/1/6 19:40,1.08,0,0
5,2019/1/6 19:50,1.397880539,0,0
5,2019/1/6 20:00,0.400401606,0,0
5,2019/1/6 20:10,0.427705628,0,0
5,2019/1/6 20:20,0.609174312,0,0
5,2019/1/6 20:30,1.07,0,0
5,2019/1/6 20:40,1.422,0,0
5,2019/1/6 20:50,2.260666667,0,0
5,2019/1/6 21:00,2.495666667,0,0
5,2019/1/6 21:10,2.536833333,0,0
5,2019/1/6 21:20,2.558,0,0
5,2019/1/6 21:30,2.761333333,0,0.3575
5,2019/1/6 21:40,2.54,0,2.34825
5,2019/1/6 21:50,2.747,0,2.46325
5,2019/1/6 22:00,3.0095,0,2.83475
5,2019/1/6 22:10,3.156833333,0,2.9905
5,2019/1/6 22:20,3.121666667,0,2.84125
5,2019/1/6 22:30,2.688666667,0,2.593
5,2019/1/6 22:40,2.5895,0,2.52925
5,2019/1/6 22:50,2.8295,0,2.71625
5,2019/1/6 23:00,2.645333333,0,2.5655
5,2019/1/6 23:10,3.039166667,0,2.74625
5,2019/1/6 23:20,3.0265,0,2.6355
5,2019/1/6 23:30,2.986666667,0,2.6495
5,2019/1/6 23:40,3.178333333,0,2.85225
5,2019/1/6 23:50,2.949,0,2.899
5,2019/1/7 0:00,2.7945,0,2.893
5,2019/1/7 0:10,2.706,0,2.80575
5,2019/1/7 0:20,2.251,0,2.178
5,2019/1/7 0:30,2.409166667,0,2.18575
5,2019/1/7 0:40,2.414833333,0,2.14475
5,2019/1/7 0:50,2.472666667,0,2.0975
5,2019/1/7 1:00,2.6355,0,1.885
5,2019/1/7 1:10,2.601333333,0,1.85275
5,2019/1/7 1:20,2.577333333,0,1.73625
5,2019/1/7 1:30,2.382,0,1.7635
5,2019/1/7 1:40,2.2675,0,1.852
